Chr,tissue1,tissue2,clasif,dist1,dist2,trans all,nodes,links,CC_V_3,CC_V_4,CC_V_5,CC_V_6,CC_V_8,CC_V_+,CC_V_max,CC_V_aver,CC_E_3,CC_E_4,CC_E_5,CC_E_6,CC_E_8,CC_E_+,CC_E_max,CC_E_aver,BC_V_3,BC_V_4,BC_V_5,BC_V_6,BC_V_8,BC_V_+,BC_V_max,BC_V_aver,BC_E_3,BC_E_4,BC_E_5,BC_E_6,BC_E_8,BC_E_+,BC_E_max,BC_E_aver,SC_V_3,SC_V_4,SC_V_5,SC_V_6,SC_V_8,SC_V_+,SC_V_max,SC_V_aver,SC_E_3,SC_E_4,SC_E_5,SC_E_6,SC_E_8,SC_E_+,SC_E_max,SC_E_aver,CL_3,CL_4,CL_5,CL_6,CL_8,CL_+,CL_max,CL_aver,antiparalllelEdges,edgeTissues2,edgeTissues3,edgeTissues4,edgeTissues5,edgeTissues6,edgeTissues7,edgeTissues8,edgeTissues9,edgeTissues10,edgeTissues11,edgeTissues12,edgeTissues13,edgeTissues14,edgeTissues15,edgeTissues16
5,FoeT,tCD4,CLP,471,10,49032,0.622658,1.049212,0.0,0.00092,0.001073,0.00046,0.000613,0.004293,0.336705,0.012708,0.00092,0.000767,0.000767,0.000307,0.00046,0.00414,0.609319,0.021182,0.0,0.00138,0.00046,0.00046,0.001073,0.0046,0.051058,0.0055,0.0,0.00138,0.0,0.00046,0.000307,0.005826,0.13554,0.01331,0.001227,0.00046,0.0,0.000307,0.00046,0.000613,0.006593,0.001112,0.0,0.001073,0.000153,0.000307,0.000153,0.00138,0.021619,0.003128,0.14428,0.035878,0.006286,0.000307,0.0,0.0,0.00092,0.0005,0.007666,0.020086,0.040785,0.071757,0.121741,0.20883,0.298373,0.400335,0.50843,0.603032,0.694721,0.775371,0.858014,0.932837,1.004747,1.049212
5,FoeT,aCD4,CLP,471,10,49032,0.617848,1.022319,0.0,0.000458,0.000916,0.000458,0.000611,0.004426,0.329835,0.013442,0.000458,0.000763,0.000611,0.0,0.001068,0.003968,0.593275,0.021945,0.0,0.001221,0.000305,0.000305,0.000611,0.003816,0.088526,0.00647,0.0,0.001221,0.0,0.000305,0.000305,0.004426,0.239019,0.015817,0.000763,0.000458,0.000305,0.000153,0.000153,0.000611,0.010837,0.001432,0.0,0.000458,0.000305,0.000305,0.000305,0.001068,0.038463,0.004206,0.12531,0.036173,0.006258,0.0,0.0,0.0,0.000763,0.000502,0.007326,0.021521,0.040752,0.072805,0.117983,0.200557,0.287709,0.391803,0.49727,0.591291,0.681801,0.761168,0.839468,0.913341,0.980956,1.022319
5,FoeT,naCD4,CLP,471,10,49032,0.602751,1.022108,0.0,0.001039,0.001336,0.000148,0.000594,0.003861,0.344217,0.012609,0.000742,0.001485,0.000297,0.000445,0.000297,0.003712,0.620125,0.021055,0.0,0.001782,0.000742,0.000445,0.000891,0.003564,0.111225,0.00537,0.0,0.001633,0.000148,0.000742,0.000445,0.004455,0.30739,0.013299,0.000297,0.000148,0.000297,0.000148,0.000148,0.000742,0.00787,0.001708,0.0,0.000297,0.0,0.000148,0.0,0.001336,0.028512,0.005445,0.139439,0.043361,0.008167,0.000148,0.0,0.0,0.000891,0.000492,0.009652,0.026284,0.047668,0.083159,0.133054,0.217846,0.304271,0.401982,0.505782,0.596811,0.684128,0.759713,0.83901,0.911032,0.980677,1.022108
5,FoeT,nCD8,CLP,471,10,49032,0.627169,1.084365,0.0,0.000757,0.000606,0.000303,0.000454,0.00409,0.428565,0.015016,0.000606,0.000606,0.000454,0.000454,0.000303,0.003787,0.787445,0.025609,0.000151,0.001818,0.000454,0.000606,0.000757,0.004242,0.066959,0.005393,0.000151,0.001818,0.0,0.000454,0.000454,0.005151,0.194362,0.013554,0.000757,0.000606,0.000303,0.000151,0.0,0.00106,0.005454,0.001251,0.0,0.000303,0.000303,0.000757,0.0,0.001515,0.019239,0.003716,0.146794,0.047568,0.006514,0.000303,0.0,0.0,0.000909,0.000501,0.008332,0.021966,0.048325,0.089379,0.145127,0.241172,0.334338,0.441139,0.552029,0.651255,0.743967,0.823348,0.900153,0.975141,1.043463,1.084365
5,FoeT,tCD8,CLP,471,10,49032,0.633171,1.085702,0.0,0.001088,0.000777,0.0,0.000466,0.004508,0.186236,0.0141,0.001088,0.000622,0.000155,0.000311,0.000311,0.004353,0.34962,0.023827,0.0,0.001865,0.000933,0.000777,0.001088,0.004353,0.051767,0.005031,0.0,0.001865,0.0,0.001088,0.000622,0.005441,0.135402,0.012373,0.000777,0.000311,0.000622,0.000466,0.000155,0.000933,0.00513,0.001206,0.0,0.000777,0.0,0.000311,0.000155,0.002021,0.01881,0.003479,0.148926,0.043217,0.00684,0.000155,0.0,0.0,0.000933,0.000511,0.009949,0.027049,0.053321,0.090009,0.145973,0.236914,0.328633,0.43512,0.545805,0.64312,0.734839,0.818163,0.897756,0.975173,1.042952,1.085702
5,FoeT,nB,CLP,488,11,49032,0.584123,0.931557,0.0,0.000485,0.001132,0.000162,0.000808,0.00485,0.151649,0.012315,0.000485,0.00097,0.000323,0.000162,0.000647,0.00485,0.262071,0.019496,0.0,0.001778,0.000323,0.000485,0.000808,0.005174,0.04155,0.004579,0.0,0.001778,0.000162,0.000162,0.000485,0.005982,0.110907,0.01079,0.00097,0.000485,0.000323,0.000323,0.0,0.000808,0.004689,0.001195,0.0,0.00097,0.0,0.000323,0.000162,0.001455,0.017946,0.003305,0.122224,0.024089,0.00194,0.0,0.0,0.0,0.000808,0.000516,0.00582,0.024736,0.043652,0.070004,0.106704,0.156984,0.220845,0.312675,0.414367,0.501508,0.58477,0.661564,0.735125,0.81386,0.888391,0.931557
5,FoeT,tB,CLP,488,11,49032,0.559494,0.935666,0.0,0.00134,0.000298,0.000447,0.000745,0.002829,0.335368,0.014387,0.001191,0.000447,0.000447,0.000447,0.000298,0.002829,0.605063,0.023741,0.000298,0.00134,0.000149,0.0,0.000745,0.004765,0.043038,0.004993,0.000298,0.00134,0.0,0.000149,0.0,0.00551,0.114669,0.012214,0.001042,0.000596,0.000149,0.000447,0.000149,0.000596,0.006552,0.001102,0.0,0.000745,0.000298,0.000149,0.000447,0.00134,0.025614,0.003142,0.129114,0.037975,0.002681,0.0,0.0,0.0,0.000745,0.000485,0.010275,0.032018,0.059121,0.088905,0.12554,0.182278,0.256887,0.351005,0.450484,0.536411,0.615041,0.689054,0.760089,0.827401,0.895904,0.935666
5,nCD4,tCD4,CLP,388,5,49032,0.785258,1.457799,0.0,0.000278,0.000557,0.000139,0.000696,0.004036,0.23406,0.01897,0.000278,0.000557,0.000139,0.000417,0.000696,0.003618,0.435976,0.034541,0.000278,0.000835,0.000278,0.000417,0.000557,0.004731,0.085164,0.0074,0.000278,0.000835,0.0,0.000278,0.000417,0.005288,0.252986,0.019891,0.001252,0.000557,0.000417,0.000139,0.000278,0.000557,0.006819,0.001216,0.0,0.001113,0.000139,0.0,0.000557,0.001392,0.029501,0.004144,0.224737,0.066377,0.02644,0.003618,0.000139,0.0,0.000974,0.000475,0.010298,0.035763,0.081128,0.157803,0.306282,0.453092,0.594614,0.724307,0.856366,0.970753,1.079573,1.169189,1.259501,1.337568,1.410764,1.457799
5,nCD4,aCD4,CLP,400,6,49032,0.754405,1.379151,0.0,0.0,0.000831,0.000277,0.000831,0.004156,0.19158,0.016954,0.0,0.000693,0.000416,0.000277,0.000554,0.004156,0.345065,0.030315,0.0,0.001247,0.000416,0.000554,0.00097,0.004156,0.083807,0.006782,0.0,0.001108,0.000139,0.000416,0.000554,0.005125,0.257517,0.017852,0.001108,0.000693,0.000277,0.000277,0.000277,0.000554,0.008173,0.001319,0.0,0.00097,0.000139,0.000139,0.000554,0.001385,0.035185,0.00453,0.200999,0.060535,0.018147,0.002632,0.000554,0.0,0.00097,0.000468,0.009558,0.035462,0.076189,0.145589,0.282867,0.416543,0.545648,0.674753,0.799425,0.911215,1.017048,1.10598,1.190619,1.268193,1.336624,1.379151
5,nCD4,naCD4,CLP,400,6,49032,0.768613,1.405957,0.0,0.000539,0.000404,0.000135,0.000809,0.003639,0.393269,0.018592,0.000539,0.000404,0.000135,0.000404,0.000539,0.003504,0.775352,0.033191,0.000135,0.000943,0.00027,0.000674,0.000674,0.004582,0.082212,0.006748,0.000135,0.000943,0.0,0.00027,0.000809,0.005121,0.253644,0.0178,0.001213,0.00027,0.000135,0.000404,0.000135,0.000539,0.008356,0.001381,0.0,0.001078,0.000135,0.0,0.00027,0.001213,0.037467,0.005121,0.204317,0.066713,0.023855,0.003235,0.000539,0.0,0.000943,0.000461,0.016847,0.051888,0.098924,0.175475,0.319817,0.456747,0.587747,0.712951,0.838156,0.944762,1.047055,1.131558,1.214713,1.29396,1.362155,1.405957
5,nCD4,nCD8,CLP,375,3,49032,0.777228,1.4688,0.0,0.000412,0.000687,0.000275,0.00055,0.003162,0.232082,0.020794,0.000412,0.000687,0.000275,0.000275,0.000412,0.003025,0.42278,0.038393,0.000137,0.000275,0.00055,0.000275,0.001237,0.003987,0.081669,0.008053,0.000137,0.000275,0.0,0.00055,0.000275,0.005225,0.241294,0.021879,0.000962,0.000687,0.00055,0.000137,0.0,0.0011,0.006737,0.001248,0.0,0.00055,0.000412,0.000137,0.00055,0.001787,0.029835,0.004295,0.231532,0.058845,0.025023,0.003712,0.00055,0.0,0.000962,0.000465,0.013199,0.042622,0.093493,0.179424,0.326812,0.475851,0.619527,0.750967,0.878833,0.993911,1.10349,1.192171,1.27494,1.354134,1.425078,1.4688
5,nCD4,tCD8,CLP,367,2,49032,0.770344,1.444042,0.0,0.000141,0.000705,0.000141,0.000847,0.003809,0.206836,0.019089,0.000141,0.000564,0.000141,0.000564,0.000705,0.003527,0.37332,0.034795,0.0,0.001411,0.000988,0.000423,0.000705,0.004374,0.084794,0.00658,0.0,0.00127,0.000141,0.000988,0.000423,0.005079,0.245635,0.01776,0.00127,0.000705,0.000423,0.000282,0.000282,0.000988,0.008324,0.00125,0.0,0.001129,0.000141,0.000282,0.000423,0.001975,0.036824,0.004137,0.222779,0.071673,0.022292,0.003245,0.000282,0.0,0.000988,0.00048,0.013121,0.039223,0.086628,0.159289,0.303623,0.448662,0.588198,0.720116,0.846814,0.962365,1.070016,1.161723,1.249904,1.330324,1.401151,1.444042
5,nCD4,nB,CLP,488,11,49032,0.594114,1.011857,0.0,0.001027,0.000734,0.000587,0.00044,0.005429,0.155535,0.010455,0.001027,0.000587,0.000734,0.000293,0.000147,0.005429,0.284658,0.017451,0.00044,0.001027,0.000734,0.000147,0.000587,0.004549,0.065442,0.005222,0.00044,0.001027,0.0,0.000734,0.000147,0.005136,0.186202,0.012918,0.000734,0.00088,0.000147,0.000147,0.000293,0.000734,0.007923,0.001211,0.0,0.000734,0.0,0.000293,0.000587,0.001321,0.031694,0.003544,0.151426,0.026705,0.003668,0.00044,0.0,0.0,0.00088,0.000468,0.001614,0.009097,0.026705,0.053117,0.094348,0.158323,0.245774,0.344524,0.454279,0.551562,0.650899,0.73116,0.814063,0.895939,0.968718,1.011857
5,nCD4,tB,CLP,488,11,49032,0.571715,1.035169,0.0,0.000811,0.000946,0.000135,0.000405,0.004055,0.152998,0.012003,0.000541,0.001216,0.000135,0.00027,0.000135,0.004055,0.294237,0.021225,0.000135,0.001622,0.00027,0.000541,0.000135,0.004325,0.070822,0.005248,0.000135,0.001622,0.0,0.00027,0.000541,0.00446,0.208412,0.01357,0.000946,0.000676,0.00027,0.0,0.000405,0.000811,0.006623,0.001087,0.0,0.000676,0.00027,0.000405,0.00027,0.001487,0.029464,0.003572,0.156512,0.043656,0.011083,0.001081,0.000135,0.0,0.000946,0.00045,0.003244,0.014056,0.035276,0.069606,0.121506,0.198951,0.298562,0.408445,0.512922,0.608072,0.699168,0.779452,0.857032,0.927584,0.995568,1.035169
5,tCD4,aCD4,CLP,400,6,49032,0.74658,1.374429,0.0,0.00041,0.000547,0.00041,0.000684,0.004788,0.355508,0.014754,0.00041,0.00041,0.000547,0.000547,0.000274,0.004651,0.719222,0.026695,0.000137,0.000821,0.0,0.00041,0.001231,0.00383,0.081798,0.007544,0.000137,0.000821,0.0,0.0,0.00041,0.005061,0.237324,0.020257,0.001505,0.000821,0.000137,0.0,0.00041,0.000547,0.005882,0.001045,0.0,0.001231,0.000274,0.00041,0.000274,0.001231,0.025442,0.003518,0.230485,0.060186,0.018056,0.003556,0.0,0.0,0.000821,0.000457,0.013679,0.039258,0.083713,0.157167,0.294911,0.427731,0.557814,0.683384,0.801841,0.908808,1.012355,1.098531,1.185527,1.260896,1.327784,1.374429
5,tCD4,naCD4,CLP,400,6,49032,0.754044,1.417725,0.0,0.000798,0.000665,0.000266,0.000399,0.003327,0.450883,0.018223,0.000798,0.000532,0.000266,0.000399,0.000133,0.003327,0.901499,0.033579,0.000133,0.000399,0.000532,0.000532,0.000932,0.003992,0.093158,0.007406,0.000133,0.000399,0.0,0.000532,0.000532,0.004924,0.278674,0.020234,0.001198,0.000532,0.000133,0.000133,0.000133,0.000399,0.011977,0.001288,0.0,0.000932,0.000266,0.000133,0.000266,0.000932,0.06002,0.004939,0.220916,0.070667,0.028746,0.006388,0.000399,0.0,0.000932,0.00046,0.023023,0.058689,0.116048,0.201886,0.346679,0.482556,0.613642,0.732085,0.852658,0.957527,1.05654,1.141845,1.227417,1.302609,1.371678,1.417725
5,tCD4,nCD8,CLP,388,5,49032,0.763809,1.450233,0.0,0.000407,0.000679,0.000407,0.000136,0.003394,0.22917,0.020412,0.000407,0.000679,0.000407,0.000136,0.000136,0.003258,0.460512,0.038091,0.000136,0.000407,0.00095,0.000407,0.000136,0.003937,0.104131,0.008568,0.000136,0.000407,0.0,0.000815,0.000543,0.004073,0.319589,0.023413,0.00095,0.000679,0.000136,0.0,0.000136,0.000543,0.006652,0.001388,0.0,0.000815,0.000136,0.0,0.000543,0.00095,0.03014,0.005099,0.230799,0.072227,0.027017,0.002444,0.000543,0.0,0.00095,0.000463,0.015749,0.050912,0.103724,0.190206,0.336424,0.484406,0.62275,0.745481,0.869705,0.980489,1.085977,1.174224,1.258941,1.336055,1.405295,1.450233
5,tCD4,tCD8,CLP,388,5,49032,0.752457,1.389002,0.0,0.000836,0.000557,0.000557,0.000418,0.003901,0.199364,0.016518,0.000836,0.000418,0.000557,0.000279,0.000279,0.003901,0.423945,0.029941,0.000139,0.000975,0.000418,0.000557,0.000975,0.003622,0.090417,0.00741,0.000139,0.000836,0.000139,0.000418,0.000557,0.004597,0.283512,0.019987,0.001115,0.000557,0.000139,0.000139,0.000139,0.000557,0.007245,0.001357,0.0,0.000975,0.000139,0.0,0.000418,0.001115,0.030093,0.004671,0.22472,0.063947,0.021316,0.002229,0.000279,0.0,0.000975,0.00047,0.008638,0.03065,0.07161,0.144055,0.287135,0.425199,0.559362,0.683216,0.805816,0.914066,1.020784,1.110226,1.198693,1.274064,1.343723,1.389002
5,tCD4,nB,CLP,488,11,49032,0.585644,0.993798,0.0,0.000724,0.000724,0.00029,0.000435,0.004926,0.165754,0.011736,0.000724,0.00058,0.000435,0.00029,0.000435,0.004636,0.298763,0.019679,0.0,0.001594,0.00058,0.00029,0.000869,0.004202,0.071286,0.005074,0.0,0.001594,0.000145,0.00029,0.00058,0.004926,0.199368,0.01255,0.001159,0.00029,0.000145,0.0,0.000435,0.000724,0.003622,0.000998,0.0,0.001159,0.0,0.000145,0.000145,0.001304,0.016083,0.002921,0.154452,0.025501,0.002608,0.0,0.0,0.0,0.000724,0.000459,0.004057,0.01333,0.030572,0.061868,0.105914,0.165174,0.2495,0.343389,0.448723,0.539714,0.635776,0.71619,0.798052,0.874409,0.946999,0.993798
5,tCD4,tB,CLP,488,11,49032,0.569079,1.032589,0.0,0.000934,0.001335,0.0,0.000267,0.003737,0.273329,0.011931,0.000801,0.001468,0.0,0.000267,0.0,0.003737,0.554932,0.021258,0.000267,0.001068,0.0004,0.0,0.000267,0.003737,0.080077,0.006275,0.000267,0.001068,0.0,0.0004,0.0,0.004004,0.232222,0.016481,0.000934,0.000267,0.000267,0.000133,0.000267,0.0004,0.008808,0.00124,0.0,0.000801,0.0,0.0004,0.0,0.001068,0.038971,0.004279,0.164157,0.04124,0.014948,0.000667,0.000133,0.0,0.000934,0.000444,0.008275,0.027093,0.050849,0.091554,0.148409,0.223281,0.320974,0.421604,0.522767,0.612053,0.69987,0.777145,0.854018,0.921683,0.989882,1.032589
5,aCD4,naCD4,CLP,388,5,49032,0.75049,1.397779,0.0,0.00053,0.000397,0.00053,0.000265,0.003974,0.367892,0.017243,0.00053,0.000265,0.00053,0.000132,0.000397,0.003842,0.740819,0.031486,0.000132,0.000397,0.000265,0.000397,0.00053,0.003974,0.090748,0.008328,0.000132,0.000397,0.0,0.000265,0.000397,0.004504,0.288008,0.02257,0.00106,0.000662,0.000132,0.000132,0.000265,0.00053,0.007021,0.001261,0.0,0.000927,0.000132,0.000265,0.000397,0.00106,0.034444,0.004561,0.222166,0.067829,0.018414,0.005564,0.000662,0.0,0.000927,0.000449,0.027423,0.071141,0.132611,0.213688,0.354909,0.481956,0.605691,0.726776,0.844814,0.948412,1.050421,1.133749,1.215886,1.288484,1.353928,1.397779
5,aCD4,nCD8,CLP,400,6,49032,0.730205,1.348372,0.0,0.000405,0.000405,0.000946,0.00027,0.004054,0.364494,0.016043,0.000405,0.00027,0.001081,0.000135,0.00027,0.003919,0.715339,0.029,0.000135,0.000541,0.000135,0.000405,0.001081,0.003784,0.088927,0.007691,0.000135,0.000541,0.0,0.000135,0.00027,0.005,0.280027,0.020648,0.000946,0.000946,0.00027,0.0,0.00027,0.000676,0.007433,0.001239,0.0,0.000676,0.00027,0.00027,0.000541,0.001351,0.032976,0.00426,0.218534,0.060411,0.019191,0.002973,0.0,0.0,0.000811,0.000454,0.011758,0.035949,0.082575,0.157447,0.290163,0.425311,0.554107,0.67574,0.791562,0.89914,1.001312,1.08605,1.164841,1.242686,1.307017,1.348372
5,aCD4,tCD8,CLP,400,6,49032,0.730736,1.33818,0.0,0.000416,0.000555,0.000693,0.000416,0.003606,0.189584,0.01759,0.000416,0.000416,0.000693,0.000277,0.000139,0.003745,0.370014,0.031539,0.000416,0.001248,0.000555,0.000416,0.000693,0.003467,0.088066,0.007042,0.000416,0.001109,0.000277,0.000416,0.000277,0.004299,0.273627,0.018692,0.000832,0.000555,0.000416,0.000139,0.000277,0.000971,0.006796,0.001266,0.0,0.000693,0.000139,0.000139,0.000555,0.001664,0.028985,0.00424,0.21108,0.064073,0.014285,0.004577,0.0,0.0,0.000832,0.000466,0.01262,0.034117,0.075306,0.146591,0.278204,0.408014,0.535189,0.660145,0.777335,0.881349,0.983144,1.070655,1.153312,1.230976,1.295881,1.33818
5,aCD4,nB,CLP,488,11,49032,0.57015,0.963471,0.0,0.00101,0.000721,0.000433,0.000288,0.005048,0.15029,0.010784,0.000865,0.000865,0.000433,0.000144,0.000144,0.005048,0.265099,0.017885,0.000288,0.00101,0.000144,0.000288,0.000577,0.00476,0.063462,0.005164,0.000288,0.00101,0.0,0.0,0.000433,0.005337,0.174521,0.012707,0.001298,0.000721,0.000288,0.000288,0.000144,0.000577,0.00649,0.000997,0.0,0.001298,0.0,0.000288,0.000577,0.001154,0.025529,0.002853,0.138174,0.026539,0.004039,0.000288,0.0,0.0,0.000865,0.000463,0.003462,0.014712,0.032885,0.063462,0.102116,0.155915,0.235243,0.332455,0.434572,0.527313,0.618612,0.695488,0.774383,0.853278,0.92049,0.963471
5,aCD4,tB,CLP,488,11,49032,0.561049,0.996815,0.0,0.000797,0.00093,0.0,0.000399,0.00372,0.203136,0.012555,0.000664,0.001063,0.0,0.000399,0.0,0.00372,0.40056,0.021807,0.000266,0.00093,0.000266,0.000266,0.000133,0.003986,0.066826,0.005852,0.000266,0.00093,0.0,0.000266,0.000399,0.003986,0.190116,0.015103,0.001196,0.000531,0.000266,0.000133,0.000266,0.000797,0.00651,0.001063,0.0,0.00093,0.000266,0.000399,0.000133,0.001461,0.027103,0.003421,0.151455,0.042514,0.009566,0.00093,0.0,0.0,0.000797,0.000441,0.008901,0.027235,0.051947,0.091006,0.137506,0.204332,0.297729,0.399497,0.499936,0.59134,0.675703,0.752361,0.827292,0.895181,0.957756,0.996815
5,naCD4,nCD8,CLP,400,6,49032,0.733705,1.382469,0.0,0.000394,0.000394,0.000789,0.000394,0.003287,0.221032,0.018174,0.000394,0.000394,0.000789,0.000131,0.000526,0.003024,0.450348,0.033493,0.000394,0.000131,0.000789,0.000394,0.000394,0.003682,0.089281,0.008108,0.000394,0.000131,0.0,0.000789,0.000394,0.004076,0.2827,0.022022,0.000657,0.000789,0.000131,0.000131,0.0,0.000657,0.006969,0.001417,0.0,0.000526,0.000131,0.000131,0.000394,0.001183,0.032346,0.005317,0.222741,0.065087,0.024851,0.004076,0.000263,0.0,0.00092,0.000447,0.017093,0.052727,0.10782,0.192499,0.334769,0.471254,0.602611,0.719767,0.83482,0.938169,1.037575,1.119886,1.198779,1.275306,1.340918,1.382469
5,naCD4,tCD8,CLP,400,6,49032,0.727275,1.346875,0.0,0.000675,0.000675,0.00027,0.00054,0.003508,0.191871,0.017097,0.000675,0.000405,0.000405,0.00054,0.000135,0.003508,0.374432,0.030989,0.000135,0.001754,0.00027,0.000675,0.000675,0.003103,0.09661,0.007088,0.000135,0.001484,0.00027,0.00027,0.000675,0.003778,0.293474,0.018975,0.000405,0.000405,0.00027,0.00027,0.000135,0.000675,0.006881,0.001585,0.0,0.000405,0.0,0.000135,0.00027,0.001349,0.02982,0.005828,0.218182,0.065441,0.018755,0.004453,0.0,0.0,0.00081,0.000456,0.013088,0.043448,0.089729,0.165695,0.303593,0.432452,0.559826,0.674787,0.793661,0.896613,0.995786,1.079443,1.16256,1.239741,1.304912,1.346875
5,naCD4,nB,CLP,488,11,49032,0.561025,0.944538,0.0,0.000702,0.000281,0.000421,0.000842,0.005192,0.152395,0.010395,0.000702,0.00014,0.000561,0.000842,0.0,0.005192,0.273496,0.017239,0.00014,0.001403,0.000561,0.000561,0.000281,0.00435,0.065111,0.004771,0.00014,0.001403,0.0,0.000421,0.000702,0.004631,0.181162,0.01175,0.000842,0.000421,0.00014,0.00014,0.00014,0.000702,0.005192,0.001123,0.0,0.000842,0.0,0.00014,0.000281,0.001123,0.021189,0.003376,0.142291,0.026381,0.003087,0.0,0.0,0.0,0.000702,0.000448,0.003368,0.01712,0.037888,0.067497,0.105806,0.157867,0.237432,0.327522,0.428136,0.5157,0.605088,0.680022,0.757342,0.83382,0.901177,0.944538
5,naCD4,tB,CLP,488,11,49032,0.549863,0.993994,0.0,0.001293,0.000646,0.000259,0.000129,0.003102,0.298844,0.012917,0.001163,0.000776,0.000259,0.000129,0.000129,0.002973,0.595491,0.022845,0.000129,0.001422,0.000517,0.000129,0.000259,0.00349,0.103536,0.005532,0.000129,0.001293,0.000129,0.000517,0.000129,0.003748,0.303885,0.014587,0.000646,0.000259,0.000259,0.000129,0.000259,0.000388,0.010728,0.001431,0.0,0.000517,0.0,0.000388,0.0,0.001034,0.048084,0.00511,0.162994,0.044723,0.011892,0.000905,0.0,0.0,0.000776,0.000429,0.009694,0.03309,0.061268,0.107672,0.156402,0.222065,0.315777,0.411299,0.509018,0.594199,0.675631,0.750084,0.824278,0.89007,0.955862,0.993994
5,nCD8,tCD8,CLP,375,3,49032,0.7707,1.459911,0.0,0.000551,0.000551,0.000138,0.000826,0.003579,0.203308,0.018616,0.000551,0.000551,0.0,0.000275,0.000688,0.003579,0.41873,0.034422,0.000413,0.000551,0.001101,0.000551,0.000826,0.003579,0.095666,0.00736,0.000413,0.000551,0.0,0.001101,0.000551,0.004405,0.303104,0.02004,0.000964,0.000551,0.000413,0.000138,0.0,0.000826,0.008121,0.001455,0.0,0.000964,0.0,0.000138,0.000413,0.001376,0.035651,0.005145,0.232215,0.0691,0.024639,0.003579,0.000275,0.0,0.000964,0.000467,0.016243,0.046801,0.099796,0.186515,0.333387,0.483012,0.625617,0.754044,0.877654,0.990251,1.098168,1.186539,1.270643,1.351719,1.417515,1.459911
5,nCD8,nB,CLP,488,11,49032,0.589653,1.001651,0.0,0.000286,0.000716,0.000429,0.000573,0.004867,0.155609,0.012034,0.000286,0.000573,0.000573,0.000286,0.000429,0.004724,0.284305,0.02016,0.000286,0.000859,0.001145,0.000429,0.000286,0.004581,0.064706,0.00498,0.000286,0.000859,0.0,0.001288,0.000286,0.004867,0.186817,0.012327,0.001002,0.000573,0.000143,0.0,0.000573,0.000859,0.002434,0.001022,0.0,0.001002,0.0,0.000286,0.000286,0.001575,0.011596,0.002942,0.139862,0.028345,0.004151,0.000429,0.0,0.0,0.000859,0.000461,0.003722,0.013457,0.034787,0.067569,0.113665,0.178514,0.261973,0.355882,0.462675,0.55773,0.654073,0.732664,0.811829,0.891279,0.96028,1.001651
5,nCD8,tB,CLP,488,11,49032,0.571889,1.040134,0.0,0.000791,0.000923,0.000264,0.0,0.003692,0.150455,0.013107,0.000659,0.001055,0.000264,0.0,0.000264,0.003428,0.290757,0.023321,0.0,0.000791,0.000791,0.000132,0.000527,0.003692,0.074107,0.005992,0.0,0.000659,0.000132,0.000791,0.000132,0.00422,0.214409,0.015747,0.000791,0.000527,0.000264,0.000132,0.000132,0.000791,0.006593,0.001193,0.0,0.000527,0.000264,0.000396,0.000132,0.001319,0.029933,0.004094,0.158235,0.048526,0.012659,0.000923,0.0,0.0,0.000791,0.000442,0.006989,0.021362,0.050372,0.093754,0.149928,0.23076,0.332954,0.43462,0.536286,0.628326,0.717729,0.793023,0.868844,0.937017,1.002553,1.040134
5,tCD8,nB,CLP,488,11,49032,0.592308,1.002899,0.0,0.000588,0.000735,0.000588,0.000588,0.005582,0.157919,0.010567,0.000588,0.000588,0.000735,0.000441,0.000588,0.005142,0.281611,0.01758,0.000441,0.001616,0.000441,0.000881,0.000588,0.004407,0.0664,0.004585,0.000441,0.001469,0.000147,0.000441,0.000881,0.004995,0.183774,0.011348,0.001175,0.000588,0.000147,0.000147,0.000735,0.000588,0.00617,0.001061,0.0,0.001175,0.0,0.000147,0.000441,0.001616,0.023357,0.00297,0.154247,0.026736,0.00235,0.0,0.0,0.0,0.000735,0.000466,0.002791,0.012046,0.031437,0.062874,0.10621,0.16879,0.253259,0.354327,0.458628,0.553967,0.648425,0.730396,0.811927,0.890813,0.960004,1.002899
5,tCD8,tB,CLP,488,11,49032,0.578199,1.043276,0.0,0.001353,0.000406,0.000135,0.000135,0.00433,0.163325,0.012153,0.001218,0.000541,0.000135,0.000135,0.0,0.00433,0.304458,0.021408,0.000541,0.001624,0.000541,0.0,0.000812,0.003653,0.074558,0.005088,0.000541,0.001488,0.000135,0.000541,0.0,0.004465,0.212444,0.013281,0.000406,0.000541,0.000406,0.0,0.000406,0.000812,0.006901,0.001303,0.0,0.000406,0.0,0.000406,0.000135,0.001624,0.027875,0.00423,0.175638,0.038835,0.009743,0.000541,0.000135,0.0,0.000947,0.000442,0.00866,0.025033,0.053585,0.093638,0.147222,0.221645,0.323537,0.429489,0.534628,0.627048,0.714191,0.792538,0.868314,0.938542,1.004982,1.043276
